Unnamed: 0,comm_date,author,author_id,likes,comment,video_id,sentimen
262,2024-11-22T08:22:06Z,@adel6512,UCHHfHnK0La-5YBTe86LMTxg,11,WE MADE IT🤍🤍🤎🤍🤎🤍🤎🤍🤎🤍🤎 CONGRATS KAK TASYI SENENG BGT!!! Ngikutin kak tasyi dari jaman baheula bgt huaaa so proud of you kak🤎🤍,VkmQ5BgkeD0,Positif
263,2024-11-22T08:15:47Z,@Mlandkh0930,UCZzufBKaQLphkUyyfxcp4nQ,2,Gw saranin kalian nnton nya pake kecepatan 1.5 pas bagian dia nilai yg studio coklat. Di jamin ngakak🤣🤣🤣,VkmQ5BgkeD0,Netral
264,2024-11-22T08:09:36Z,@syinc995,UCgVLvC2kFbTtKHAVGTwkJ6w,1,"By chi keik kalo mau order gimana caranya ya, di cari di market place ko gak ada, di ig juga gak ada",VkmQ5BgkeD0,Netral
265,2024-11-22T08:09:27Z,@pristamikusya1929,UC7bWQpS4Aajact-JgRbeuaA,1,Trending 1 nii Ci,VkmQ5BgkeD0,Netral
266,2024-11-22T08:04:07Z,@Glammygwen,UCW1pTMgwDc4yrRTvpGZC0Ng,1,Udah ketebak don bake shop yg juara atu emang endullll,VkmQ5BgkeD0,Netral
267,2024-11-22T08:01:43Z,@hafidzahnahdaazzahra6529,UC9XtCvRI8XVrVmPHDw19oig,1,Syelamaaat kak tasyii.. akhirnya trending 1 ya ges... Alhamdulillah.. seyamangaat teruuus kakak....,VkmQ5BgkeD0,Netral
268,2024-11-22T08:00:57Z,@khairanyshahyaa9,UCdei486e7cc90WXa-pQsHJA,1,WE MADE IT!,VkmQ5BgkeD0,Netral
269,2024-11-22T07:43:10Z,@luluilmawaddah3946,UCbda66auFjHP-XdWT6Eqo0w,1,WE MADE IT KAAKK SELAMAT YAA TRENDING 1 🎉,VkmQ5BgkeD0,Netral
270,2024-11-22T07:40:01Z,@kucingngeyoutube7883,UCUbcijdA_DPrgYX4H2nM3kQ,1,Betulll donebakes itu coklat bawahnya ketebelaaan udah nyoba..,VkmQ5BgkeD0,Netral
271,2024-11-22T07:39:19Z,@auroradewi6293,UCzZ3vRSHiLaBblVLQ9G_cZA,1,Yg menang lg viral bgt don bakshop,VkmQ5BgkeD0,Netral
272,2024-11-22T07:38:40Z,@ainurrifqi7240,UCoNYWVWTQmaJl_-pHi-2KnQ,0,Cara Beli by chi keik dimana ya?,VkmQ5BgkeD0,Netral
273,2024-11-22T07:38:18Z,@skidipapapswadikap3449,UCpAP_9Yyc4aO6q_X8389YwQ,1,Gw suka kalau dia udh review makanan 😂😂😂,VkmQ5BgkeD0,Netral
274,2024-11-22T07:30:51Z,@KhalisaDeenaElmaYuki,UCH25ZOraoBBFFKIXQxEuKKA,0,Keren bangettttt,VkmQ5BgkeD0,Netral
275,2024-11-22T07:29:08Z,@olissmile94,UCQu9zGRFBv_Ad4HTKAPxcxA,0,Battle ayam pop ada gaksih?,VkmQ5BgkeD0,Netral
276,2024-11-22T07:19:04Z,@leohandyrinaldi990,UCu0zQbgUzoGj-yE3ktYARsA,0,We made it,VkmQ5BgkeD0,Netral
277,2024-11-22T07:07:21Z,@TantiHidayah-fw1eq,UCx3RudFzaoLGQ7qOfRC_KXw,0,"Heavenlytest emang manis bgt isiannya jd eneg. Btw yg 125k itu tipis kecil bgt aku soalnya udah beli, kalo yg besar 315k .",VkmQ5BgkeD0,Netral
278,2024-11-22T07:03:54Z,@abidsobirin7375,UCGi8bRkSXH_JJndezGi-rvQ,1,finally kak tasyiii trending 1,VkmQ5BgkeD0,Netral
279,2024-11-22T07:03:05Z,@lolayustia1218,UCBZk7a8CZeKdCdaxazo1dbw,11,Trending 1 loh kak tasyi..,VkmQ5BgkeD0,Netral
280,2024-11-22T07:01:33Z,@adesriwahyuni3662,UCicaNEPNjFkplbVe0nSCV9Q,1,Tasyi made it 🎉🎉🎉🎉,VkmQ5BgkeD0,Netral
281,2024-11-22T07:01:15Z,@khansaadiva2083,UCBEYbMLnpeIXr98rlH0d1qg,0,.,VkmQ5BgkeD0,Netral
282,2024-11-22T06:51:21Z,@fauzan4048,UCTIqotlHujSD7NJcYGPUUcQ,1,Selamat trending 1,VkmQ5BgkeD0,Netral
283,2024-11-22T06:48:39Z,@sabrinaannisa6379,UC_r_oAyyzL0tAo8y8kT1Weg,2,We made it!!!! Aaaa,VkmQ5BgkeD0,Netral
284,2024-11-22T06:47:23Z,@ajireinaldigunawan4733,UC9T4bcPBuHB1DKtnb-_8SaQ,3,WE MADE IT 💫,VkmQ5BgkeD0,Netral
285,2024-11-22T06:40:28Z,@KatumbiriCraft,UCQ6C-fCd4Sgz97VvkFjUU_w,9,"Walaupun gk bisa beli tapi sudah trwakilkan rasanya di video ini,mna yg endolita mana yg rasanya biasa aja.. mksh k tasyi.. ❤❤",VkmQ5BgkeD0,Netral
286,2024-11-22T06:32:04Z,@NazzalaQisti,UCEA1uzD8Sm0nR5GA-uPROQg,1,Kakk tasyi battle kopi saset dongg😊😊😊,VkmQ5BgkeD0,Netral
287,2024-11-22T06:30:09Z,@indraswaritoffin8610,UCf1tzkX1BpXJigHF_H-anCw,1,gils don bakeshop ..keren,VkmQ5BgkeD0,Netral
288,2024-11-22T06:30:03Z,@viviwidiyanti1395,UCwJAQ8bqQRq2SwbGcF9_GXQ,2,DON BAKESHOP UDH ADA LOGO HALALNYA BLM...RHUM NYA GIMN DI SANA???,VkmQ5BgkeD0,Netral
289,2024-11-22T06:28:45Z,@dongpyo9280,UC_IW2B3lD0tvZiOkmA85Huw,88,"we made it kak tasyiiiiiiiiii. happy for youuuu...... argghhh dari jaman rambut masih pirang i nonton loh wkwkwkkw yok bisaa 5 juta subs 8juts subs 10juta subsss. mari kita rayakan setiap momentnya lavvvvv~~~~ btw i salah satu yg survive menghadapi gerd berkat video crystalline, secinta itu semua informasi dari video kak tasyiiiii.",VkmQ5BgkeD0,Positif
290,2024-11-22T06:22:02Z,@NazwaArcylia,UCWCX5Qav8_pd9nMRnqqWVRw,3,Selamat atas trending 1 nya🎉🎉,VkmQ5BgkeD0,Netral
291,2024-11-22T06:10:35Z,@FHsakura,UCgF-Bbwc9pjX-jiJndnj2gw,1,❤❤❤,VkmQ5BgkeD0,Netral
292,2024-11-22T06:03:21Z,@dwilutfiana2411,UCai4-6MO-MjwkyieuHexKNw,3,"Ka taciii keren banget trending 1, selamat ya kaa ❤",VkmQ5BgkeD0,Netral
293,2024-11-22T06:01:40Z,@louvey_u,UClF71NT9LqxftjhKt4toYTw,1,waah trending 1🎉,VkmQ5BgkeD0,Netral
294,2024-11-22T05:53:34Z,@putresty,UCnqoVYQS2uKdFT8lOjAPYbA,1,Subtitlenya pas di menit akhir error kak 😂,VkmQ5BgkeD0,Netral
295,2024-11-22T05:50:26Z,@Yustikawati,UC9Nc2sTaePdeYIwQkw5qwuw,1,🎉 ternding 1,VkmQ5BgkeD0,Netral
296,2024-11-22T05:42:32Z,@nabilanuraini7844,UC2au46R7KEFDibyZDaUltGQ,2,"Congratss ka tasyi, tranding 1 🎉🎉🎉",VkmQ5BgkeD0,Netral
297,2024-11-22T05:38:02Z,@shafinaalwain2577,UC9PCcxKNyFdT_uBVfDRdekg,6,"Wihh keren bgt ka tasyi trending 1 woii, finallyyy yeayy",VkmQ5BgkeD0,Netral
298,2024-11-22T05:37:14Z,@rosendang2332,UCE1DM6jrJphypbgghdNdQSA,1,We Made It,VkmQ5BgkeD0,Netral
299,2024-11-22T05:36:42Z,@yuhanniz6228,UC6kBdUcYiF_CtktrqRpIsUQ,3,you deserve it kk tasyi❤ we made it🥰🔥🔥🔥🔥,VkmQ5BgkeD0,Netral
300,2024-11-22T05:34:40Z,@rretnowulanayu,UCqGzdHn7HuLZ6nSfraO4-dw,1,semangat tasyiiiii❤,VkmQ5BgkeD0,Netral
301,2024-11-22T05:26:11Z,@liafirdausi1066,UCQoLTjONG_TZJQVqAy738QQ,1,Congrats ka tasyi 🎉🎉,VkmQ5BgkeD0,Netral
302,2024-11-22T05:24:25Z,@AlisyaNahqila,UCkqwJYIaVL7obFuuh2NOBUA,0,Gilee trending 1,VkmQ5BgkeD0,Netral
303,2024-11-22T05:22:48Z,@ayiristiandary2668,UCkL0O1eJwuSpR-xIVY3waXA,0,Kak tasyi battle IKAN SARDEN dongss🎉🎉🎉❤❤❤,VkmQ5BgkeD0,Netral
304,2024-11-22T05:22:19Z,@siimudlikaaaaaaaaaaaaa,UC39PwGLcuSFgN2zgCxlfuBA,0,KA TASYII UDAH PERNAH BATTLE NUGGET BELUM? COBA BATTLE NUGGET DONG KAKKK,VkmQ5BgkeD0,Netral
305,2024-11-22T05:17:35Z,@anedewisyahnurrohmah5395,UC_M3R8SZuwiV2Egz82sKhZQ,1,Wow trending 1🎉,VkmQ5BgkeD0,Positif
306,2024-11-22T05:17:27Z,@tiaraamaliyah2571,UCJmASa6Dj-Oda0DDbrUKM3g,0,CONGRATS TRENDING 1,VkmQ5BgkeD0,Netral
307,2024-11-22T05:15:01Z,@violitael,UCSvPtU_42wDdsJQvy20YIdQ,0,"Ka kalau review makanan gojek, review flanana pisang ka, enak ka banana nuggetnya",VkmQ5BgkeD0,Netral
308,2024-11-22T05:13:14Z,@ErwiinnSS,UC_WqQeRM3r0D8OvisYvzf8Q,0,Ada recap nya ga sih ?,VkmQ5BgkeD0,Netral
309,2024-11-22T05:12:40Z,@theresiaNM,UClQULwVm_KriKbUe1BuGNWw,0,We Made it,VkmQ5BgkeD0,Netral
310,2024-11-22T05:11:45Z,@Key_saaa18,UCn5Ip_QacXk-6NNhL5m1VWg,0,Trending 1 menyalah banget ❤️‍🔥,VkmQ5BgkeD0,Netral
311,2024-11-22T05:09:07Z,@sourgrpes0_0,UCernrpKJjD3AZRoo0CIXQ6A,0,we made it kakk,VkmQ5BgkeD0,Netral
312,2024-11-22T05:07:45Z,@nadianadia3212,UCCbpXrCOCE4KoBDL4So-sTg,0,"Tranding 1 ,maasyaaAllah ❤",VkmQ5BgkeD0,Netral
313,2024-11-22T05:07:34Z,@HobiTravelingTV,UCczYkmUvxazWbnP7YU9DI2A,0,kunafa sama kataifi itu sama?,VkmQ5BgkeD0,Netral
314,2024-11-22T05:06:30Z,@lindamei9501,UCZ-s_8r25kvpygrVCXzZmyQ,0,"Wihhhh, kak tranding satu lohh",VkmQ5BgkeD0,Netral
315,2024-11-22T05:04:48Z,@29.salsanabillaputri32,UCdzQr_Ix7epFQV8kD1-iVEw,0,We made it,VkmQ5BgkeD0,Netral
316,2024-11-22T04:59:35Z,@VianVian-cd1es,UChaMT0ztGav29283kaYlTjw,0,Trending 1😊,VkmQ5BgkeD0,Netral
317,2024-11-22T04:57:14Z,@queenaliazhanitha9004,UC5tZrVlsOJRdqFVVnHwJatg,0,Slmt KK tranding 1❤🎉🎉🎉,VkmQ5BgkeD0,Netral
318,2024-11-22T04:55:03Z,@Mujiati-s4v,UCV4xrjiHyJao5_KX18KHj6w,0,aaaa akun nya ketemu lagii udah lama kangen liat bettle nyaa tapi lupa akun nyaa😓,VkmQ5BgkeD0,Netral
319,2024-11-22T04:54:11Z,@MilaAlona,UCWHyiYFZHF7xgH9BgmCtRfg,0,WE MADE IT,VkmQ5BgkeD0,Netral
320,2024-11-22T04:51:45Z,@yulisoedarjo4780,UCtt1z7gdz_8RQqgqzE8Pltw,0,"Waaaah kak tasyi tranding 1, congrats kak ❤",VkmQ5BgkeD0,Netral
321,2024-11-22T04:50:58Z,@MilaAlona,UCWHyiYFZHF7xgH9BgmCtRfg,1,keren kak saya jadi gk sedih ma beli no 2 murah kali,VkmQ5BgkeD0,Netral
322,2024-11-22T04:50:43Z,@financeotobento1848,UCR8S_sNgleeJ0ACvBueOesA,0,"We Made it 💞💞💞💞💞
Congratulation kaaa bisa tranding 1",VkmQ5BgkeD0,Netral
323,2024-11-22T04:46:23Z,@Dinii18,UCJWlQTk4ZsW5oN7cM92jZxg,0,We made it!!!,VkmQ5BgkeD0,Netral
324,2024-11-22T04:44:34Z,@nuroininazila5712,UC9OUIl3GA0sswdznOUrsNrg,0,WE MADE IT❤❤❤🎉🎉🎉,VkmQ5BgkeD0,Netral
325,2024-11-22T04:40:00Z,@maulidinmuh397,UCD061IIfraYc70mKqEBe_-Q,0,Menyala kak Tasyi🔥 trending 1,VkmQ5BgkeD0,Netral
326,2024-11-22T04:36:34Z,@rimanoviaranty9561,UCV8rMQuJtIal_xQRwKBAE9A,0,🎉 congrats kak tasyiiii we made itttt🎉🎉🎉🎉🎉,VkmQ5BgkeD0,Netral
327,2024-11-22T04:34:17Z,@junitavalentinee,UC0x5fqwQOibdcoCAsAgGYtQ,0,YANG PALING AKU TUNGGUIN!!!!😍,VkmQ5BgkeD0,Netral
328,2024-11-22T04:34:09Z,@dwyctya7483,UCWiKvCKU84IqENucADifr7A,0,We made it,VkmQ5BgkeD0,Netral
329,2024-11-22T04:30:22Z,@Miracle-r7z,UCpoydempVp-r7HbAz4UqsrA,0,ada yg tau ig bychikeik? mau mampir,VkmQ5BgkeD0,Netral
330,2024-11-22T04:28:46Z,@bambanghermawan6067,UCRy2s3el-2xy8QxkVCFvqsQ,0,"Yeayy kak, trending 1.",VkmQ5BgkeD0,Netral
331,2024-11-22T04:25:57Z,@ulfirosyidah25,UCSxNr7aXe416Qi_yOjZrTsg,0,We made it trending 1 🎉❤,VkmQ5BgkeD0,Netral
332,2024-11-22T04:25:50Z,@Hinataaaa-k7z,UCELq8_TbLRmkSEf2gQQd0tQ,0,Studio coklat udah pernah direview kak tasyi kan ya yang makanan viral ituu,VkmQ5BgkeD0,Netral
333,2024-11-22T04:25:34Z,@ulfirosyidah25,UCSxNr7aXe416Qi_yOjZrTsg,0,We made it ka tasyiiiiii 🎉🎉🎉❤❤❤,VkmQ5BgkeD0,Netral
334,2024-11-22T04:25:21Z,@ningsihpradhita6019,UC31vttnrK3ogQAbd45spuOw,0,Kakk coklat dubainya Becca bakehouse jga enak loh tolong di review dooong,VkmQ5BgkeD0,Netral
335,2024-11-22T04:16:35Z,@afifaabdu1912,UCf4o-vrwEUvLCibUX50KVGg,0,MasyaAllah Tasyi...... Tabarakallah. Ntah apa aku aja disini yg nangis haru gara2 Tasyi trending 1. Ya Allah masyaAllah.... Selamat,VkmQ5BgkeD0,Netral
336,2024-11-22T04:09:03Z,@alenazunaira,UCgeaGSytCb7eV9Ouhv8UrKQ,0,PLISS KASIH TAU AKU GIMANA CARA BELINYAA GA NGERTII 😭,VkmQ5BgkeD0,Netral
337,2024-11-22T04:08:27Z,@widiaello6452,UCWhReLUDp9Lv3dc70s-izcA,0,Food blogger tebaik dan terjujur🎉🎉,VkmQ5BgkeD0,Netral
338,2024-11-22T04:08:02Z,@saranghaeyomars4558,UCyMTR3UPlIWQ-LwsrqOSJSQ,0,We made it kak tasyiiiiii,VkmQ5BgkeD0,Netral
339,2024-11-22T04:05:47Z,@quanshahijab7915,UC-oCvLDdUSepALAWRzbMHeQ,0,Becca's punya dong,VkmQ5BgkeD0,Netral
340,2024-11-22T04:05:03Z,@cussslcf9660,UC3cFCxGKqKyruohZPSLiPCg,0,Kiw trending 1,VkmQ5BgkeD0,Netral
341,2024-11-22T04:03:11Z,@noenoe5405,UCs6orViCOcXnnN9ZjaKUmDg,0,We made it....🎉❤,VkmQ5BgkeD0,Netral
342,2024-11-22T03:52:32Z,@Haniyafersa,UCkkSMi1tFR4Xqqzo9QkN5ig,0,Sukses selalu kk tasyi,VkmQ5BgkeD0,Netral
343,2024-11-22T03:49:01Z,@Hinataaaa-k7z,UCELq8_TbLRmkSEf2gQQd0tQ,0,Battle nugget dong kaaaak,VkmQ5BgkeD0,Netral
344,2024-11-22T03:48:53Z,@miaimy3258,UCoJYCAhQNWlwV03V23HqT-Q,0,Selamat kak tasyi..,VkmQ5BgkeD0,Netral
345,2024-11-22T03:48:12Z,@RizkaShabrina,UCfiY8U3Qfn931hnNpgqumTQ,0,"Trending kak Tasyi, no 1 🥳🎉",VkmQ5BgkeD0,Netral
346,2024-11-22T03:47:40Z,@nurlailakhoiriyyah7630,UCcCWxhNxRwSMsbu2V2vxLvw,0,"Kataifi adalah bahan utama dalam pembuatan kunafa 
Kunafa adalah nama hidangan penutup dari timur tengah 
Jadi selama ini salah bilang isinya coklat Dubai adalah kunafa yg bener kata kak tasyi ini kataifi atau adonan pastry yg diiris tipis seperti bentuk bihun",VkmQ5BgkeD0,Netral
347,2024-11-22T03:46:54Z,@anzani_292,UCpa3dI-UP8sTvRaMLu12h_g,1,number one #1 kak tasyi terrrterr pokoknya mah,VkmQ5BgkeD0,Netral
348,2024-11-22T03:41:39Z,@juwitanovitri,UCqnDT1iNwaifUoWukkoDZKw,0,we made it❤,VkmQ5BgkeD0,Netral
349,2024-11-22T03:41:22Z,@UlfiArisa,UC15YDTyu54dgoTDT_lQJR0w,0,"Kak tasyi mah chef sih
Bukan lg home cooking queen
Angkat tangan
Keren banget lidahnya
Plg jenius dari semua yg aku kenal
Tetep humble ya kk",VkmQ5BgkeD0,Negatif
350,2024-11-22T03:27:23Z,@alfachipz,UCcUZw3ieTIIVPTbjsTpu7Sw,1,🎉🎉🎉🎉 we made it ❤ selamat trending 1 kak tasyi di tengah2 perbolaan yg panas 😊😊,VkmQ5BgkeD0,Netral
351,2024-11-22T03:24:48Z,@goms5189,UCkJydDeo95TxdRTdauwfjtg,0,"sebenarnya aku ga suka makan coklat2an, cuma seneng aja liat battle makanan nya ka tasyi wwkkwk",VkmQ5BgkeD0,Netral
352,2024-11-22T03:22:29Z,@aisyahputri6660,UCTW8JJOyn9x7r6cvsCRuT4A,0,trending satuuuu,VkmQ5BgkeD0,Netral
353,2024-11-22T03:21:10Z,@yulityass2613,UCK1-aDKzrZ9yIbW6Ec-yXhA,0,Kak tasyi trending 1 😍,VkmQ5BgkeD0,Netral
354,2024-11-22T03:20:32Z,@deyaprabawanita9150,UCFHW9gW_0m86L3fFB1jWK0w,0,Yesssss congratss tasyiii,VkmQ5BgkeD0,Netral
355,2024-11-22T03:14:03Z,@syafirazahrr,UC2YO_Z5JNi--kDCODtt80vQ,0,we made it❤️❤️❤️❤️,VkmQ5BgkeD0,Netral
356,2024-11-22T03:12:13Z,@adipriyayi3361,UC9j_h5ElGmX3Muqxa3B0JdQ,0,Di akhir sub nya ga singkron,VkmQ5BgkeD0,Netral
357,2024-11-22T03:12:07Z,@alfia2516,UC2WW2yngCHxkva6-lW3h2Yw,0,wahhhh trending satuuu🎉🎉🎉🎉,VkmQ5BgkeD0,Netral
358,2024-11-22T03:10:34Z,@nadidanurfadilah2845,UCaR9r-BbRJIX3Iz-rs13-7g,0,donbake beneran enak bgt sih🤩,VkmQ5BgkeD0,Netral
359,2024-11-22T03:09:47Z,@GumaAlfatih,UC0vAFDLFATlykbnRuztTMzA,0,We Made it ❤,VkmQ5BgkeD0,Netral
360,2024-11-22T03:09:00Z,@shintadewi2274,UCjWE63I521nJeoiOdrI-NkA,0,We Made it🎉🎉,VkmQ5BgkeD0,Netral
361,2024-11-22T03:02:00Z,@dinartry,UCpIB1Lw8iJc8ki1Hdud5v1w,3,We made it! Tranding 1 wuhuuuuu,VkmQ5BgkeD0,Netral
362,2024-11-22T02:57:20Z,@windadinarti4350,UCb4oixPIy72VWWJmq9kYzBQ,0,Aaa selamat ka tasyii tranding 1…semangat teruss yaa bikin konten nya… teruslah berbuat baik… seneng banget ngeliat konten2 kaka… lopyuuu❤❤🎉🎉🎉🎉🎉,VkmQ5BgkeD0,Netral
363,2024-11-22T02:52:57Z,@043_fitriahazzahra6,UC14bD7IFfvDMkwXcFdaGlPQ,0,"yah becca’s ga masuk, dia juga bnyak yg review lebih enak dri donbakes",VkmQ5BgkeD0,Netral
364,2024-11-22T02:52:17Z,@ananda8014,UCAzJaXmZPuj8hLySeL9apaA,0,trending no. 1 kakk,VkmQ5BgkeD0,Netral
365,2024-11-22T02:49:52Z,@yonitafebriyanthi1386,UC7vC66aqC8GLtkZYvO_EI9A,0,finally congrats ka tasyiiiii! you made it!🫶🏻✨,VkmQ5BgkeD0,Netral
366,2024-11-22T02:47:29Z,@Mydhie_yu,UC1YntJsesrZldGVkpZ-qAqQ,2,Battle makanan terbaik emang cma kk tasyi penilaiannya bener2 jujur dan jelas wajar jdi tranding 1,VkmQ5BgkeD0,Netral
367,2024-11-22T02:45:11Z,@herinwulandari8201,UCta41GiZWzVoEd1JJWkSerw,0,Battle mie mie rasa koreanan dong kak samyang atau sedap korean korean gitu biar dapet yang harganya affordable tapi enak,VkmQ5BgkeD0,Netral
368,2024-11-22T02:44:16Z,@lunarhadi,UCctKf1f_xilw1mtheye2eEQ,0,Alhamdulillah kak,VkmQ5BgkeD0,Netral
369,2024-11-22T02:40:55Z,@fanirahmawati2048,UCQqSmtmWeOWbmZw3FrbZEaw,0,trending 1🥺 WE MADE IT!!,VkmQ5BgkeD0,Netral
370,2024-11-22T02:36:25Z,@annisarizky9015,UCIDL0bCPNkOgou0heepSaMw,0,trending 1 ciii,VkmQ5BgkeD0,Netral
371,2024-11-22T02:28:39Z,@Crlnola,UCiClv3wbKa_9kwE9F8vwTZQ,0,We made it guyss,VkmQ5BgkeD0,Netral
372,2024-11-22T02:27:42Z,@nandaamalia213,UCMGzh4RBm5p2pxifmY0mX0Q,0,seruuuuw bgt🤩,VkmQ5BgkeD0,Netral
373,2024-11-22T02:21:58Z,@wewell0392,UC4fAvDHwY7OMoBK8bU091ZQ,0,Tumben trending 1,VkmQ5BgkeD0,Netral
374,2024-11-22T02:18:20Z,@fairuzsalwa4308,UCEi6wSF3A0HrM7anOD81UeA,0,we made it🩵,VkmQ5BgkeD0,Netral
375,2024-11-22T02:00:31Z,@hardiantiaceh,UCjML5X_IUyuTG_SZ23gUerQ,1,Moq bs sedetail itu sih k tasyi mantepp bgt🎉🎉🎉🎉,VkmQ5BgkeD0,Netral
376,2024-11-22T01:57:10Z,@Tiyariyaki_,UCLUg-EDHaALkPeJXuWad7aQ,0,"Kak review merk keju mozarella dong, semua merk keju mozza kak",VkmQ5BgkeD0,Netral
377,2024-11-22T01:56:42Z,@Tiyariyaki_,UCLUg-EDHaALkPeJXuWad7aQ,0,"Kak review merk keju mozarella dong, semua merk keju mozza kak",VkmQ5BgkeD0,Netral
378,2024-11-22T01:56:31Z,@Tiyariyaki_,UCLUg-EDHaALkPeJXuWad7aQ,0,"Kak review merk keju mozarella dong, semua merk keju mozza kak",VkmQ5BgkeD0,Netral
379,2024-11-22T01:46:08Z,@restaoktaviani611,UCMsBjjGE4R88jXcEN3P73kA,0,by chi keik beli dimana ya? nyari kok gak ketemu,VkmQ5BgkeD0,Netral
380,2024-11-22T01:44:28Z,@yunikaraka564,UCDzd-qZ3S3xr5YGoleB2hsA,0,"We made it ,Selalu suka kalau ka tasyi buat konten battle❤",VkmQ5BgkeD0,Netral
381,2024-11-22T01:43:27Z,@Hiqueenta,UCudCm5JJSdyY5K4EFVVhrUw,0,Udah aku tebak pasti yg juara 1 don bakeshop soalnya liat review orang2 kaya enak bgt daripada fix dubai aslinya,VkmQ5BgkeD0,Netral
382,2024-11-22T01:29:50Z,@ambungkhanofficial5553,UCZCuJjSlBRsVzisiQfXUfGg,0,trending 1🎉,VkmQ5BgkeD0,Netral
383,2024-11-22T01:28:18Z,@auliatrn1857,UCzDSp1kfrrxqIqMRNrt65gA,0,"our queen of home cooking congrats tranding 1 nyaa, ""WE MADE IT""",VkmQ5BgkeD0,Netral
384,2024-11-22T01:27:21Z,@ameliasari375,UCmeCpYZriRq5Ntkr_Ryszxg,0,SERING SERING BATTLE LAGI KA !!!,VkmQ5BgkeD0,Netral
385,2024-11-22T01:25:30Z,@aqsaindonesia6282,UCXLdlCa_7831CjY02KW8lmg,0,Trending 1 🎉🎉🎉🎉,VkmQ5BgkeD0,Netral
386,2024-11-22T01:19:57Z,@fathimahfadhelun9804,UCc5fTue1XOJf1E9rb0cb87g,0,WE MADE IT!!!!!!✨✨✨ Congratsss kaaaaaa trending 1🥳🥳🥳,VkmQ5BgkeD0,Netral
387,2024-11-22T01:18:18Z,@ChDonna-de7ji,UCz-7bLLHXmV82X0srjG9ShA,0,kaa buat lagi dong battle makanan terendah dan tertinggi,VkmQ5BgkeD0,Netral
388,2024-11-22T01:11:36Z,@syahwaaptr,UCnJ6UyYuzKH39u415vBNW5g,1,wiihh trending 1🤩,VkmQ5BgkeD0,Netral
389,2024-11-22T01:11:22Z,@lunapuja10,UC96vGuEtEz9GlBUvPsR-fjA,0,We MADE IT,VkmQ5BgkeD0,Netral
390,2024-11-22T01:07:30Z,@hafshahasanah,UCUC_BziO26uhkKw7r5L91vw,0,Selamaaat taciiiii❤❤❤❤,VkmQ5BgkeD0,Netral
391,2024-11-22T01:03:23Z,@GreenhouseTurrima,UCId6rkMljAtD09nMMHJbIXA,0,Wow trending 1 kak tasyi,VkmQ5BgkeD0,Positif
392,2024-11-22T00:59:53Z,@Why9-n6k,UCkDBpWH4y0r_wSJzNO34WPQ,0,WE MADE IT💪🏻♥️♥️♥️,VkmQ5BgkeD0,Netral
393,2024-11-22T00:53:29Z,@RizalAliman,UC2gUpckA4I_BQDGXFLMc8lw,2,Trending 1 kak,VkmQ5BgkeD0,Netral
394,2024-11-22T00:51:54Z,@best4301,UCPnL3KKwlISRjZbwK-fx1NQ,0,jadi ngilerrrrr,VkmQ5BgkeD0,Netral
395,2024-11-22T00:51:36Z,@melisanovarida9187,UCkidMYgKxjHerW7u2aQhjbA,0,Battle martabak asin dan martabak manis,VkmQ5BgkeD0,Netral
396,2024-11-22T00:49:47Z,@mutiaras.pd.i4734,UCSUtaou6rBrgGXqAFxdwOSQ,1,"We made it
Keren ka tasyi
Treeeending 1",VkmQ5BgkeD0,Netral
397,2024-11-22T00:47:33Z,@rahmamamoo9603,UCewfd_4LdThMwRWRiCxpDWQ,0,Horeeeeeeee WE MADE IT,VkmQ5BgkeD0,Netral
398,2024-11-22T00:47:11Z,@rahmamamoo9603,UCewfd_4LdThMwRWRiCxpDWQ,0,WE MADE IT,VkmQ5BgkeD0,Netral
399,2024-11-22T00:46:45Z,@rahmamamoo9603,UCewfd_4LdThMwRWRiCxpDWQ,0,WE MADE IT,VkmQ5BgkeD0,Netral
400,2024-11-22T00:45:58Z,@rahmamamoo9603,UCewfd_4LdThMwRWRiCxpDWQ,0,WE MADE IT,VkmQ5BgkeD0,Netral
401,2024-11-22T00:45:28Z,@rahmamamoo9603,UCewfd_4LdThMwRWRiCxpDWQ,0,WE MADE IT,VkmQ5BgkeD0,Netral
402,2024-11-22T00:44:07Z,@Mania_cilengsi,UCJojSqm5e6U0alY5uBOY9qQ,0,We Made It,VkmQ5BgkeD0,Netral
403,2024-11-22T00:34:32Z,@vikaaa1028,UC6GHda9V3uADOfPCy_nHGig,0,Ya nomer 10 bisa jd fomo fomo tok,VkmQ5BgkeD0,Netral
404,2024-11-22T00:19:40Z,@samsungmega5220,UCyscvMCzR3Z2rqn2oab5Dkg,0,We made it kak tasyi .......🎉🎉,VkmQ5BgkeD0,Netral
405,2024-11-22T00:17:38Z,@ibarulum,UC0KWgOBrfSLP_sP81tklz_Q,0,Bikin ngiler aja nih konten... 😂😂,VkmQ5BgkeD0,Netral
406,2024-11-22T00:16:49Z,@raja9591,UCE_vZ1aSi3bBC_lDa_cdEVg,0,we made it kak tasyi🥰 congratssssss‼️💥,VkmQ5BgkeD0,Netral
407,2024-11-22T00:15:53Z,@SriWahyuni-qy4pk,UCUZdjwCYmFfC_xSaK6C9ivg,0,WE MADE IT,VkmQ5BgkeD0,Netral
